3.157894736842105365e-02,2.105263157894736795e-02,6.315789473684210731e-02,9.500000000000000000e+01,1.310000000000000142e+01,1.800000000000000044e+00,1.378947368421052644e-01,3.888888888888888395e-01,-8.333333333333334259e-02,2.500000000000000555e-01,4.583333333333333148e-01,4.592266735915520592e-01,4.118432188767133517e-02,9.263157894736842035e-01
8.734402852049910626e-02,3.778966131907308124e-01,3.654188948306595353e-01,5.610000000000000000e+02,1.435000000000000364e+04,5.179999999999999716e+01,2.557932263814617357e+01,7.694444444444444642e+00,-2.444444444444444642e+00,3.486449864498643025e-01,-3.275681341719076101e-01,1.472375511003770931e+01,5.331945791023410264e-01,1.764705882352941291e-01
1.351351351351351426e-02,1.351351351351351426e-01,1.283783783783783716e-01,1.480000000000000000e+02,2.913999999999999204e+02,1.180000000000000071e+01,1.968918918918918459e+00,1.250000000000000000e+00,-1.333333333333333037e+00,4.312865497076022736e-01,-2.416666666666666130e-01,3.550794705555389008e+00,2.331359284794946862e-01,7.500000000000000000e-01
1.428571428571428492e-01,5.714285714285713969e-01,4.285714285714285476e-01,7.000000000000000000e+00,1.309999999999999964e+01,3.100000000000000089e+00,1.871428571428571441e+00,8.333333333333332593e-01,-1.388888888888888951e-01,6.203703703703703498e-01,1.805555555555555525e-01,1.331307985546902994e+00,3.364055948997212719e-01,4.285714285714285476e-01
3.333333333333333148e-01,3.333333333333333148e-01,6.666666666666666297e-01,3.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,5.000000000000000000e-01,4.166666666666666297e-01,0.000000000000000000e+00,7.083333333333332593e-01,1.000000000000000000e+00,8.660254037844385966e-01,2.405626121623440639e-01,1.000000000000000000e+00
1.250000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,8.000000000000000000e+00,3.700000000000000178e+00,2.200000000000000178e+00,4.625000000000000222e-01,6.111111111111111605e-01,-1.944444444444444753e-01,8.055555555555555802e-01,4.027777777777777901e-01,8.765802057671946423e-01,2.359067743258753957e-01,8.750000000000000000e-01
9.523809523809523281e-02,4.285714285714285476e-01,4.761904761904761640e-01,2.100000000000000000e+01,1.472000000000000171e+02,1.319999999999999929e+01,7.009523809523810378e+00,1.111111111111111160e+00,-8.888888888888888395e-01,4.944444444444444642e-01,-3.240740740740739589e-01,4.832691254560420369e+00,5.111772443987153691e-01,1.904761904761904656e-01
9.152542372881355970e-02,4.474576271186440635e-01,4.576271186440677985e-01,2.950000000000000000e+02,8.331100000000002183e+03,4.479999999999999716e+01,2.824101694915254868e+01,1.888888888888889062e+00,-2.000000000000000000e+00,2.808641975308643901e-01,-2.716750841750842915e-01,1.216029192258840830e+01,4.064442242032609842e-01,1.694915254237288130e-02
5.701754385964911964e-02,3.508771929824561209e-01,3.552631578947368363e-01,2.280000000000000000e+02,4.320700000000005275e+03,3.670000000000000284e+01,1.895043859649125295e+01,1.833333333333333703e+00,-1.250000000000000444e+00,2.764060356652950912e-01,-2.430555555555556635e-01,1.301119645870286234e+01,3.078161925551439748e-01,2.543859649122807154e-01
1.666666666666666574e-01,3.333333333333333148e-01,3.333333333333333148e-01,1.200000000000000000e+01,1.309999999999999964e+01,2.100000000000000089e+00,1.091666666666666563e+00,4.166666666666666297e-01,-5.555555555555553859e-02,3.958333333333333148e-01,2.222222222222222099e-01,9.755728697757150014e-01,1.278207730328117520e-01,5.000000000000000000e-01
9.803921568627450844e-02,3.039215686274509554e-01,5.980392156862744946e-01,1.020000000000000000e+02,2.124199999999998909e+03,4.200000000000000000e+01,2.082549019607841956e+01,1.222222222222222321e+00,-2.638888888888888840e+00,3.533697632058288574e-01,-6.290322580645162365e-01,1.421726524143963211e+01,6.409957177774067150e-01,3.921568627450980338e-02
4.761904761904761640e-02,2.380952380952380820e-01,5.238095238095238360e-01,2.100000000000000000e+01,2.264000000000000341e+02,2.110000000000000142e+01,1.078095238095238173e+01,3.722222222222222321e+00,-1.694444444444443754e+00,6.767676767676769067e-01,-3.722222222222222321e-01,8.498330368232281273e+00,9.653041848620409482e-01,3.809523809523809312e-01
1.036649214659685903e-01,4.303664921465968352e-01,4.680628272251308730e-01,9.550000000000000000e+02,6.157960000000002765e+04,8.470000000000000284e+01,6.448125654450264221e+01,3.611111111111111160e+00,-4.041666666666666075e+00,2.515224956500123898e-01,-2.685523114355232721e-01,1.655374575192698927e+01,4.349844123782891647e-01,2.094240837696335292e-03
2.702702702702702853e-02,1.621621621621621712e-01,2.702702702702702853e-01,3.700000000000000000e+01,1.019000000000000057e+02,1.219999999999999929e+01,2.754054054054054124e+00,7.499999999999997780e-01,-1.166666666666666519e+00,4.444444444444444753e-01,-2.407407407407406996e-01,4.231994184161264272e+00,3.343276378253199344e-01,6.486486486486486847e-01
3.333333333333333148e-01,3.333333333333333148e-01,6.666666666666666297e-01,3.000000000000000000e+00,2.399999999999999911e+00,2.399999999999999911e+00,7.999999999999999334e-01,6.666666666666666297e-01,0.000000000000000000e+00,8.333333333333332593e-01,1.000000000000000000e+00,1.385640646055101843e+00,3.849001794597505244e-01,1.000000000000000000e+00
6.818181818181817677e-02,4.318181818181818232e-01,2.954545454545454697e-01,4.400000000000000000e+01,6.247500000000002274e+02,4.879999999999999716e+01,1.419886363636364202e+01,1.186111111111111249e+01,-1.147777777777777786e+01,3.259809634829059277e+00,-2.114606592251461414e+00,1.781604728782892622e+01,4.300673708298879738e+00,2.954545454545454697e-01
1.406250000000000000e-01,4.568014705882352811e-01,3.970588235294117418e-01,1.088000000000000000e+03,4.397030659091996495e+04,6.179999999999999716e+01,4.041388473430144046e+01,1.144444444444444464e+01,-1.105555555555555536e+01,1.338701735718877961e+00,-1.071930996752738174e+00,9.874053451192038366e+00,2.082115718130086446e+00,3.676470588235294067e-03
2.857142857142856984e-01,1.428571428571428492e-01,2.857142857142856984e-01,7.000000000000000000e+00,1.700000000000000000e+01,8.500000000000000000e+00,2.428571428571428381e+00,2.361111111111111160e+00,0.000000000000000000e+00,1.680555555555555580e+00,1.000000000000000000e+00,4.147575310031265339e+00,8.924161168273421207e-01,8.571428571428570953e-01
1.666666666666666574e-01,3.333333333333333148e-01,5.000000000000000000e-01,6.000000000000000000e+00,4.900000000000000000e+01,4.610000000000000142e+01,8.166666666666666075e+00,1.241666666666666785e+01,-1.238888888888888928e+01,4.601851851851852082e+00,-5.694444444444444642e+00,1.859706069965538333e+01,7.845769285354519340e+00,6.666666666666666297e-01
8.510638297872340219e-02,3.617021276595744905e-01,5.106382978723403854e-01,4.700000000000000000e+01,1.134225000000000136e+03,4.610000000000000142e+01,2.413244680851063961e+01,1.280555555555555536e+01,-1.161111111111111249e+01,1.160879629629629539e+00,-1.517973856209150707e+00,1.228348231995787998e+01,2.860454523101325197e+00,1.276595744680850963e-01
4.838709677419354704e-02,1.129032258064516098e-01,8.064516129032257841e-02,6.200000000000000000e+01,9.919999999999998863e+01,1.280000000000000071e+01,1.599999999999999867e+00,2.666666666666666519e+00,-1.027777777777777901e+00,9.555555555555557135e-01,-2.738095238095238915e-01,3.810597818939295500e+00,4.130765184308246019e-01,8.225806451612903691e-01
6.315789473684210731e-02,1.052631578947368397e-02,3.157894736842105365e-02,9.500000000000000000e+01,1.040000000000000036e+01,1.500000000000000000e+00,1.094736842105263203e-01,3.888888888888888395e-01,0.000000000000000000e+00,4.722222222222222654e-01,1.000000000000000000e+00,3.903281991139202489e-01,3.997055930644576732e-02,9.368421052631579204e-01
1.250000000000000000e-01,1.666666666666666574e-01,1.250000000000000000e-01,2.400000000000000000e+01,1.350000000000000000e+01,2.200000000000000178e+00,5.625000000000000000e-01,5.000000000000000000e-01,-1.111111111111110772e-01,5.648148148148147696e-01,1.875000000000000000e-01,9.083250232301689486e-01,1.145795209925495051e-01,7.500000000000000000e-01
6.103286384976525786e-02,2.535211267605633756e-01,4.272300469483568119e-01,2.130000000000000000e+02,7.360600000000002183e+03,7.190000000000000568e+01,3.455680751173709808e+01,2.000000000000000444e+00,-1.361111111111110716e+00,3.861416361416361576e-01,-3.184156378600824788e-01,2.508450459730107696e+01,4.354148770825137515e-01,2.769953051643192499e-01
5.789473684210526272e-02,5.157894736842105754e-01,4.368421052631579204e-01,1.900000000000000000e+02,9.038700000000011642e+03,6.840000000000000568e+01,4.757210526315795818e+01,1.525000000000000000e+01,-3.361111111111111605e+00,5.003346720214190135e-01,-4.030612244897959773e-01,1.519843736013407565e+01,1.262298235984730788e+00,1.052631578947368397e-02
4.210526315789473589e-02,4.736842105263157632e-01,4.947368421052631415e-01,1.900000000000000000e+02,7.045200000000000728e+03,6.170000000000000284e+01,3.708000000000000540e+01,3.388888888888888395e+00,-2.166666666666667851e+00,4.849290780141842783e-01,-4.790123456790122414e-01,1.468679066732484273e+01,6.487886698622675752e-01,1.052631578947368397e-02
8.571428571428571508e-02,3.571428571428571508e-01,5.514285714285713791e-01,3.500000000000000000e+02,1.832420000000000073e+04,7.359999999999999432e+01,5.235485714285714209e+01,1.861111111111109828e+00,-2.476190474999998337e+00,2.772020725388603113e-01,-2.859999999999999765e-01,1.965069970392597654e+01,4.395665210782271903e-01,1.714285714285714371e-02
3.225806451612903136e-02,6.451612903225806273e-02,1.290322580645161255e-01,3.100000000000000000e+01,1.350000000000000000e+01,4.000000000000000000e+00,4.354838709677419373e-01,7.777777777777776791e-01,-3.333333333333333703e-01,5.277777777777776791e-01,3.333333333333333148e-01,1.169201547238334804e+00,1.623443918948724030e-01,9.032258064516128782e-01
8.749999999999999445e-02,2.625000000000000111e-01,6.250000000000000000e-01,8.000000000000000000e+01,2.601699999999999818e+03,5.789999999999999858e+01,3.252124999999999488e+01,1.777777777777777901e+00,-5.833333333333333037e+00,3.927777777777779478e-01,-7.910052910052911557e-01,1.839099045900712781e+01,9.245330519134105085e-01,7.499999999999999722e-02
7.968127490039840499e-02,4.103585657370518169e-01,4.741035856573705409e-01,2.510000000000000000e+02,1.176529999999999927e+04,6.959999999999999432e+01,4.687370517928286517e+01,1.783333333333332860e+01,-4.555555555555555358e+00,5.494864612511669577e-01,-6.051779935275082289e-01,2.138122975454716723e+01,1.567809125416927962e+00,5.179282868525896671e-02
9.704641350210969908e-02,3.839662447257383704e-01,4.725738396624472593e-01,2.370000000000000000e+02,9.537300000000001091e+03,5.829999999999999716e+01,4.024177215189873635e+01,2.138888888888888840e+00,-6.972222222222221433e+00,3.561507936507939953e-01,-4.160561660561660213e-01,1.381895597734494174e+01,6.746641394045475026e-01,6.329113924050633333e-02
7.312252964426876889e-02,4.505928853754940788e-01,4.664031620553359958e-01,5.060000000000000000e+02,2.298525000000000000e+04,7.270000000000000284e+01,4.542539525691699254e+01,2.555555555555555358e+00,-7.119318180555554321e+00,2.959039548022600052e-01,-2.506949982334308324e-01,1.295796033784304235e+01,4.993275068817499274e-01,1.778656126482213579e-02
1.111111111111111049e-01,1.111111111111111049e-01,2.222222222222222099e-01,9.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000222e-01,4.444444444444444614e-02,1.111111111111111188e-01,0.000000000000000000e+00,5.555555555555555802e-01,1.000000000000000000e+00,1.333333333333333315e-01,3.703703703703704192e-02,1.000000000000000000e+00
2.222222222222222099e-01,3.333333333333333148e-01,5.555555555555555802e-01,9.000000000000000000e+00,1.330000000000000071e+01,3.100000000000000089e+00,1.477777777777777857e+00,4.166666666666666297e-01,-1.111111111111110772e-01,3.833333333333333592e-01,2.777777777777777901e-01,1.370928314845252682e+00,1.773214629833847755e-01,3.333333333333333148e-01
2.000000000000000111e-01,2.999999999999999889e-01,6.999999999999999556e-01,1.000000000000000000e+01,4.830000000000000426e+01,7.599999999999999645e+00,4.830000000000000071e+00,8.611111111111111605e-01,-1.388888888888888840e+00,4.444444444444444753e-01,-1.759259259259259023e-01,2.622996589992276029e+00,5.812647036357272423e-01,2.000000000000000111e-01
2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,1.000000000000000000e+01,1.450000000000000000e+01,3.700000000000000178e+00,1.449999999999999956e+00,1.027777777777777901e+00,-5.000000000000000000e-01,1.013888888888888840e+00,1.111111111111111049e-01,1.681434572685545303e+00,3.779434095873086541e-01,5.999999999999999778e-01
1.016393442622950810e-01,4.180327868852459217e-01,3.622950819672131062e-01,6.100000000000000000e+02,1.783879999999999927e+04,6.139999999999999858e+01,2.924393442622950801e+01,8.361111111111110716e+00,-2.055555555555555358e+00,3.289341377576666670e-01,-2.745098039215685404e-01,1.763727312296557415e+01,5.033840853402620219e-01,1.245901639344262346e-01
2.352941176470588203e-01,4.705882352941176405e-01,1.764705882352941291e-01,1.700000000000000000e+01,2.230000000000000071e+01,4.000000000000000000e+00,1.311764705882352944e+00,1.000000000000000000e+00,-2.222222222222221544e-01,7.037037037037037202e-01,3.819444444444444059e-02,1.415045208174096070e+00,2.627685195069292545e-01,3.529411764705882582e-01
2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,5.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00,2.399999999999999911e-01,3.333333333333333148e-01,0.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00,5.366563145999495577e-01,1.490711984999859852e-01,1.000000000000000000e+00
1.044776119402985037e-01,3.880597014925373234e-01,4.776119402985074536e-01,6.700000000000000000e+01,1.021699999999999477e+03,3.180000000000000071e+01,1.524925373134327522e+01,2.694444444444444642e+00,-1.861111111111111160e+00,5.182291666666667407e-01,-5.576923076923079314e-01,1.017758042827659892e+01,6.942833623922780584e-01,8.955223880597014408e-02
7.030303030303029777e-02,3.806060606060606144e-01,4.448484848484848264e-01,8.250000000000000000e+02,3.937375000000002910e+04,8.429999999999999716e+01,4.772575757575761202e+01,1.837500000000000000e+01,-1.815277777777777857e+01,3.704586739327878631e-01,-4.265304317055903516e-01,2.581723678068012973e+01,1.014016104343609115e+00,1.090909090909090856e-01
6.988352745424292189e-02,4.109816971713810552e-01,4.975041597337770405e-01,6.010000000000000000e+02,1.603420000000001892e+04,5.100000000000000000e+01,2.667920133111483949e+01,1.222222222222221877e+00,-1.722222222222222987e+00,2.852099591230025100e-01,-3.370445344129551768e-01,1.210623737422428370e+01,4.130288702433014825e-01,2.828618968386023211e-02
